sigma,label
36.904,0
36.372,0
33.364,0
34.231,0
33.115,0
29.466,0
35.947,0
24.908,0
35.866,0
32.515,0
32.284,0
28.863,0
28.044,0
35.483,0
25.734,0
32.803,0
22.76,0
31.318,0
34.796,0
34.231,0
23.627,0
34.917,0
32.476,0
21.659,0
36.697,0
26.675,0
21.843,0
35.8,0
32.509,0
32.271,0
32.879,0
25.012,0
33.769,0
33.687,0
25.657,0
35.528,0
34.392,0
34.653,0
34.845,0
36.149,0
34.929,0
34.68,0
27.828,0
33.06,0
23.672,0
36.279,0
30.94,0
29.271,0
31.958,0
34.938,0
33.117,0
36.929,0
34.307,0
36.278,0
29.225,0
25.757,0
36.927,0
33.148,0
36.538,0
30.831,0
20.444,0
36.896,0
33.418,0
32.227,0
29.776,0
31.214,0
31.233,0
33.792,0
17.142,0
34.394,0
36.959,0
29.759,0
24.595,0
33.079,0
36.562,0
28.565,0
28.348,0
33.435,0
25.915,0
36.673,0
32.864,0
35.959,0
33.488,0
27.682,0
29.702,0
27.033,0
28.862,0
27.126,0
33.04,0
36.286,0
20.956,0
31.509,0
32.992,0
29.976,0
36.071,0
25.064,0
33.005,0
33.237,0
36.147,0
35.636,0
28.992,0
32.12,0
36.433,0
27.057,0
32.648,0
34.913,0
23.288,0
29.074,0
28.512,0
34.898,0
23.163,0
24.283,0
30.458,0
24.83,0
28.664,0
26.819,0
34.31,0
36.241,0
30.217,0
31.18,0
30.502,0
30.414,0
35.226,0
21.506,0
30.588,0
36.411,0
32.24,0
34.363,0
26.014,0
30.064,0
32.653,0
31.773,0
32.297,0
32.543,0
31.135,0
35.535,0
36.632,0
32.721,0
24.907,0
26.467,0
34.032,0
36.203,0
33.348,0
28.677,0
35.92,0
30.113,0
30.104,0
31.836,0
36.661,0
28.171,0
27.54,0
27.435,0
35.59,0
33.978,0
27.907,0
34.432,0
31.758,0
33.094,0
31.194,0
36.119,0
34.896,0
33.97,0
27.952,0
33.404,0
26.798,0
28.251,0
36.159,0
21.702,0
35.092,0
36.306,0
36.897,0
32.391,0
31.124,0
36.721,0
28.922,0
32.375,0
34.735,0
30.844,0
21.793,0
27.984,0
26.485,0
30.441,0
31.17,0
29.792,0
27.167,0
34.904,0
33.876,0
35.707,0
35.904,0
26.946,0
36.386,0
35.753,0
27.392,0
31.519,0
36.386,0
31.943,0
36.044,0
20.681,0
34.298,0
35.26,0
33.083,0
30.336,0
25.705,0
36.57,0
28.272,0
34.04,0
21.286,0
34.869,0
33.958,0
36.312,0
31.45,0
33.586,0
35.832,0
30.481,0
36.58,0
33.57,0
30.982,0
36.564,0
35.812,0
32.015,0
26.144,0
36.885,0
36.822,0
32.732,0
36.127,0
30.716,0
29.859,0
32.879,0
32.401,0
33.949,0
31.659,0
30.411,0
32.676,0
33.994,0
33.074,0
34.178,0
34.188,0
36.418,0
34.959,0
36.246,0
24.597,0
35.23,0
36.655,0
36.149,0
35.949,0
36.437,0
24.462,0
32.406,0
29.217,0
25.334,0
28.596,0
34.379,0
36.179,0
32.028,0
35.3,0
36.493,0
29.673,0
30.419,0
35.724,0
32.421,0
28.94,0
34.642,0
32.245,0
36.128,0
23.178,0
35.95,0
30.314,0
36.076,0
29.472,0
36.487,0
36.023,0
30.697,0
23.575,0
36.402,0
26.718,0
27.209,0
33.701,0
34.9,0
35.917,0
34.011,0
36.357,0
36.881,0
27.827,0
27.497,0
35.244,0
35.427,0
17.406,0
36.089,0
34.348,0
30.474,0
28.429,0
36.057,0
32.656,0
34.878,0
36.11,0
32.971,0
23.279,0
31.938,0
30.01,0
35.879,0
17.881,0
31.055,0
33.595,0
36.371,0
28.094,0
36.109,0
32.89,0
29.39,0
33.171,0
26.614,0
35.954,0
36.063,0
23.872,0
35.315,0
35.031,0
27.853,0
19.953,0
35.192,0
20.554,0
32.055,0
36.178,0
27.454,0
28.269,0
22.879,0
33.678,0
19.511,0
29.698,0
34.55,0
25.489,0
29.58,0
32.361,0
36.344,0
35.657,0
30.462,0
33.803,0
33.552,0
35.67,0
35.785,0
33.374,0
30.3,0
28.631,0
35.239,0
36.658,0
31.39,0
35.551,0
25.709,0
36.474,0
26.105,0
30.54,0
30.638,0
36.135,0
36.598,0
24.182,0
27.943,0
28.606,0
25.689,0
32.552,0
36.855,0
34.764,0
25.38,0
34.664,0
22.402,0
35.573,0
35.763,0
35.847,0
29.586,0
33.613,0
35.67,0
35.2,0
25.512,0
29.413,0
18.212,0
32.139,0
30.315,0
26.837,0
34.019,0
21.342,0
35.225,0
35.4,0
30.661,0
23.338,0
34.644,0
34.971,0
33.221,0
33.28,0
36.885,0
29.949,0
31.497,0
32.546,0
34.208,0
23.51,0
34.583,0
34.821,0
25.137,0
23.04,0
21.903,0
35.935,0
31.057,0
32.009,0
22.566,0
25.163,0
34.812,0
25.089,0
31.674,0
19.839,0
29.994,0
32.785,0
28.224,0
36.615,0
25.793,0
31.076,0
32.598,0
30.449,0
29.714,0
35.833,0
26.462,0
33.788,0
34.935,0
35.995,0
32.282,0
33.941,0
30.578,0
25.384,0
35.29,0
36.596,0
21.554,0
32.82,0
32.975,0
33.62,0
30.325,0
33.637,0
28.651,0
29.778,0
36.733,0
28.981,0
34.292,0
28.981,0
32.722,0
31.692,0
24.063,0
30.257,0
31.539,0
31.727,0
32.367,0
26.239,0
29.663,0
28.196,0
32.461,0
28.377,0
30.913,0
30.193,0
34.379,0
28.852,0
27.29,0
30.318,0
32.95,0
35.034,0
23.744,0
28.37,0
27.758,0
35.966,0
28.075,0
32.921,0
33.965,0
23.85,0
33.521,0
30.87,0
28.423,0
28.464,0
29.639,0
32.906,0
29.496,0
28.029,0
26.041,0
31.07,0
30.115,0
35.159,0
30.361,0
35.427,0
33.358,0
36.567,0
27.592,0
30.008,0
30.276,0
34.133,0
31.092,0
31.27,0
31.066,0
32.365,0
32.443,0
35.803,0
28.643,0
29.51,0
28.347,0
35.94,0
32.972,0
35.081,0
33.679,0
34.499,0
36.853,0
34.255,0
31.851,0
34.035,0
33.66,0
36.537,0
35.229,0
34.155,0
27.527,0
35.202,0
25.072,0
23.332,0
36.696,0
29.731,0
36.801,0
27.321,0
35.786,0
34.232,0
28.331,0
26.565,0
36.021,0
24.099,0
34.229,0
22.399,0
26.641,0
35.177,0
32.44,0
30.634,0
32.874,0
36.327,0
24.405,0
34.406,0
30.083,0
29.39,0
31.66,0
35.573,0
32.796,0
30.844,0
27.252,0
33.343,0
36.093,0
26.271,0
34.691,0
31.05,0
34.106,0
36.274,0
35.102,0
33.392,0
35.57,0
22.703,0
24.151,0
36.263,0
36.428,0
32.283,0
33.125,0
31.369,0
22.979,0
23.478,0
35.212,0
21.713,0
34.086,0
32.503,0
29.438,0
35.348,0
29.957,0
35.243,0
33.934,0
28.605,0
27.624,0
27.078,0
36.381,0
31.175,0
29.295,0
29.055,0
33.941,0
35.849,0
27.319,0
34.075,0
33.893,0
28.448,0
32.232,0
32.624,0
33.816,0
34.017,0
36.779,0
33.107,0
29.554,0
36.778,0
33.134,0
34.134,0
28.066,0
32.09,0
28.851,0
36.35,0
36.636,0
33.814,0
31.359,0
24.053,0
36.446,0
31.989,0
29.906,0
27.277,0
32.761,0
34.853,0
24.016,0
36.676,0
21.064,0
35.382,0
35.169,0
23.568,0
28.192,0
28.133,0
26.051,0
33.182,0
29.469,0
36.28,0
27.385,0
24.492,0
30.238,0
36.499,0
35.076,0
31.211,0
36.494,0
35.734,0
20.198,0
33.652,0
27.517,0
31.261,0
27.732,0
33.746,0
34.487,0
34.815,0
23.1,0
28.311,0
35.208,0
28.453,0
36.677,0
36.448,0
20.595,0
31.562,0
35.747,0
35.205,0
34.496,0
30.382,0
34.849,0
24.634,0
35.076,0
35.232,0
35.423,0
16.221,0
30.346,0
32.056,0
28.423,0
36.696,0
27.529,0
36.868,0
30.213,0
28.35,0
23.255,0
35.258,0
34.101,0
26.732,0
21.358,0
36.146,0
34.837,0
34.862,0
36.659,0
36.671,0
34.446,0
33.937,0
28.11,0
29.497,0
35.102,0
34.699,0
20.657,0
34.195,0
29.344,0
33.942,0
29.238,0
26.751,0
33.585,0
35.956,0
29.528,0
31.946,0
32.576,0
29.808,0
21.954,0
31.465,0
27.444,0
27.977,0
31.418,0
30.974,0
30.552,0
25.547,0
31.7,0
32.422,0
34.567,0
34.994,0
35.813,0
27.132,0
34.725,0
36.489,0
30.537,0
28.075,0
36.567,0
33.482,0
31.95,0
33.807,0
22.336,0
23.369,0
34.334,0
22.096,0
33.339,0
28.298,0
27.035,0
18.654,0
27.4,0
35.821,0
36.269,0
36.53,0
35.877,0
33.715,0
26.418,0
36.639,0
36.383,0
35.599,0
31.646,0
25.646,0
33.375,0
32.109,0
28.407,0
33.171,0
34.788,0
32.793,0
27.074,0
31.837,0
31.406,0
32.267,0
36.547,0
36.284,0
34.453,0
33.287,0
25.209,0
33.943,0
36.533,0
27.583,0
28.136,0
35.087,0
28.541,0
32.901,0
33.324,0
21.765,0
36.573,0
34.709,0
32.007,0
34.927,0
35.873,0
34.112,0
36.574,0
36.86,0
31.716,0
32.294,0
36.895,0
31.684,0
31.644,0
35.28,0
36.764,0
17.603,0
31.29,0
33.998,0
22.833,0
28.247,0
33.824,0
32.876,0
26.0,0
33.81,0
32.949,0
33.857,0
28.484,0
32.027,0
34.015,0
36.474,0
32.453,0
28.995,0
32.326,0
34.979,0
31.111,0
32.124,0
36.371,0
32.359,0
34.538,0
23.669,0
20.27,0
29.563,0
35.299,0
35.875,0
26.643,0
20.659,0
27.918,0
20.889,0
36.103,0
30.741,0
36.223,0
25.128,0
33.673,0
36.522,0
27.837,0
33.194,0
35.533,0
34.747,0
33.708,0
30.066,0
33.757,0
36.9,0
30.137,0
31.476,0
26.084,0
36.995,0
33.924,0
36.507,0
30.941,0
24.459,0
27.052,0
22.123,0
27.19,0
27.818,0
32.988,0
32.99,0
36.315,0
33.594,0
35.309,0
34.105,0
30.626,0
33.965,0
29.627,0
22.643,0
35.961,0
34.256,0
24.705,0
35.859,0
33.067,0
34.611,0
33.261,0
33.086,0
33.032,0
30.308,0
33.506,0
33.889,0
33.483,0
36.812,0
36.224,0
28.175,0
30.584,0
33.517,0
35.819,0
31.042,0
31.21,0
19.567,0
36.009,0
35.444,0
35.084,0
34.403,0
35.016,0
26.684,0
35.917,0
36.376,0
35.535,0
31.334,0
27.275,0
31.574,0
26.446,0
28.077,0
36.127,0
30.282,0
35.295,0
27.363,0
34.919,0
30.491,0
35.334,0
35.641,0
36.401,0
31.947,0
34.752,0
22.696,0
22.197,0
36.39,0
23.237,0
36.977,0
32.9,0
31.935,0
34.023,0
34.11,0
33.58,0
29.524,0
25.34,0
31.026,0
32.858,0
36.262,0
36.343,0
34.366,0
33.258,0
36.609,0
33.404,0
35.375,0
33.776,0
36.79,0
33.006,0
27.68,0
31.195,0
22.175,0
33.682,0
33.9,0
36.142,0
34.48,0
28.854,0
30.012,0
33.999,0
34.404,0
31.788,0
22.569,0
36.335,0
29.018,0
35.832,0
33.992,0
33.78,0
35.487,0
30.371,0
19.75,0
36.972,0
29.435,0
33.489,0
35.444,0
32.201,0
31.759,0
31.449,0
36.253,0
32.778,0
35.33,0
24.967,0
28.081,0
28.081,0
28.901,0
32.825,0
30.76,0
32.252,0
36.866,0
26.55,0
31.718,0
17.354,0
33.423,0
29.515,0
34.207,0
21.435,0
26.985,0
36.026,0
36.519,0
28.994,0
35.719,0
33.985,0
29.624,0
33.298,0
34.346,0
36.846,0
36.198,0
31.156,0
27.179,0
29.524,0
31.286,0
25.804,0
28.24,0
20.151,0
35.786,0
32.886,0
33.331,0
34.377,0
36.721,0
35.815,0
36.554,0
35.143,0
33.363,0
31.13,0
34.784,0
28.989,0
28.255,0
34.943,0
32.643,0
36.117,0
35.792,0
21.626,0
32.05,0
34.806,0
34.24,0
34.394,0
32.691,0
30.837,0
27.505,0
35.74,0
31.247,0
32.893,0
33.964,0
32.465,0
36.726,0
30.936,0
33.275,0
35.178,0
31.981,0
32.654,0
36.618,0
34.11,0
26.614,0
27.236,0
32.714,0
30.419,0
30.634,0
28.965,0
32.728,0
29.989,0
35.123,0
35.56,0
31.194,0
30.409,0
34.75,0
23.458,0
34.014,0
28.642,0
30.281,0
34.192,0
35.071,0
35.301,0
33.946,0
28.095,0
29.275,0
29.328,0
29.751,0
31.503,0
24.407,0
29.769,0
33.104,0
34.7,0
35.556,0
36.606,0
28.958,0
36.362,0
36.026,0
31.869,0
26.448,0
35.58,0
31.323,0
28.18,0
33.753,0
28.339,0
35.994,0
36.836,0
28.513,0
28.029,0
28.357,0
30.411,0
27.881,0
32.239,0
32.911,0
35.511,0
26.421,0
34.627,0
31.389,0
34.923,0
35.759,0
21.522,0
30.712,0
33.734,0
30.146,0
35.441,0
33.784,0
34.605,0
34.701,0
36.167,0
14.497,0
29.855,0
31.318,0
35.212,0
31.732,0
32.004,0
27.525,0
28.954,0
34.49,0
21.912,0
30.009,0
31.754,0
25.589,0
34.245,0
32.543,0
31.791,0
32.022,0
28.343,0
35.953,0
36.528,0
33.906,0
29.985,0
36.844,0
31.287,0
33.168,0
19.418,0
28.44,0
35.365,0
34.598,0
26.579,0
27.997,0
31.822,0
35.826,0
31.494,0
36.447,0
30.187,0
33.581,0
31.306,0
36.544,0
34.665,0
32.34,0
27.402,0
23.557,0
32.446,0
27.398,0
35.044,0
33.516,0
34.9,0
33.329,0
27.249,0
35.748,0
22.719,0
29.119,0
27.986,0
31.633,0
33.335,0
24.74,0
34.337,0
32.178,0
23.698,0
34.562,0
25.847,0
30.395,0
25.93,0
36.893,0
27.112,0
27.555,0
32.654,0
29.12,0
27.871,0
36.655,0
33.103,0
34.937,0
29.499,0
30.941,0
36.114,0
34.465,0
36.939,0
36.134,0
30.581,0
36.906,0
36.143,0
24.53,0
18.473,0
34.784,0
31.913,0
34.982,0
29.362,0
33.545,0
24.236,0
29.387,0
30.748,0
27.241,0
26.686,0
29.47,0
35.614,0
26.686,0
30.648,0
33.488,0
30.374,0
31.393,0
29.565,0
36.523,0
30.757,0
31.496,0
36.583,0
35.476,0
23.549,0
29.085,0
30.52,0
27.187,0
35.103,0
32.044,0
34.966,0
31.832,0
24.652,0
32.404,0
32.529,0
36.547,0
34.94,0
33.101,0
22.943,0
31.475,0
27.179,0
19.019,0
29.569,0
34.12,0
28.823,0
35.927,0
31.419,0
32.978,0
36.147,0
34.479,0
22.873,0
25.105,0
26.889,0
36.293,0
33.983,0
25.947,0
31.202,0
27.407,0
35.721,0
31.288,0
28.758,0
23.666,0
26.572,0
24.256,0
33.15,0
35.322,0
35.659,0
29.148,0
33.528,0
33.748,0
33.299,0
36.221,0
32.747,0
30.967,0
33.728,0
25.213,0
33.957,0
32.685,0
33.784,0
36.265,0
27.144,0
25.74,0
35.344,0
36.177,0
26.955,0
28.865,0
35.541,0
30.896,0
33.288,0
33.261,0
30.844,0
28.786,0
36.346,0
36.769,0
34.737,0
25.103,0
35.659,0
35.608,0
35.288,0
31.868,0
35.12,0
36.888,0
31.13,0
27.238,0
31.488,0
32.247,0
26.171,0
36.098,0
33.502,0
33.869,0
35.8,0
25.427,0
35.924,0
27.663,0
21.244,0
24.057,0
20.183,0
33.734,0
30.638,0
27.737,0
34.583,0
29.287,0
34.54,0
25.063,0
33.286,0
29.937,0
36.987,0
36.02,0
28.46,0
34.778,0
27.665,0
33.133,0
31.32,0
33.013,0
31.219,0
27.755,0
35.839,0
32.443,0
34.41,0
34.969,0
25.582,0
33.085,0
34.781,0
33.142,0
34.46,0
31.746,0
35.661,0
35.138,0
32.322,0
31.654,0
35.349,0
36.665,0
34.713,0
35.041,0
28.333,0
27.154,0
35.173,0
36.325,0
33.46,0
35.795,0
29.938,0
31.015,0
30.341,0
36.276,0
24.691,0
34.01,0
34.907,0
26.288,0
32.47,0
27.076,0
31.399,0
36.772,0
31.504,0
32.606,0
35.022,0
35.023,0
28.055,0
32.243,0
28.245,0
35.229,0
29.978,0
29.535,0
33.284,0
33.17,0
35.217,0
31.358,0
33.073,0
28.467,0
34.012,0
32.467,0
36.234,0
29.463,0
35.989,0
35.531,0
32.749,0
31.496,0
31.017,0
29.627,0
35.363,0
36.797,0
30.831,0
33.21,0
31.589,0
35.182,0
36.77,0
35.455,0
36.206,0
32.531,0
35.467,0
36.577,0
32.305,0
30.758,0
17.439,0
16.833,0
29.854,0
34.12,0
36.466,0
33.864,0
28.725,0
30.1,0
30.817,0
32.338,0
35.919,0
35.579,0
34.841,0
34.581,0
34.139,0
34.909,0
34.024,0
27.896,0
34.983,0
35.983,0
30.82,0
31.958,0
34.801,0
35.04,0
34.025,0
36.393,0
35.118,0
23.058,0
28.345,0
33.866,0
28.678,0
31.727,0
28.14,0
22.623,0
24.171,0
28.664,0
32.046,0
33.368,0
25.928,0
36.218,0
32.487,0
35.152,0
34.077,0
34.309,0
32.616,0
29.149,0
22.807,0
32.285,0
27.333,0
31.163,0
31.645,0
30.822,0
27.96,0
36.139,0
35.441,0
33.572,0
25.369,0
34.488,0
32.314,0
22.506,0
35.936,0
25.038,0
34.976,0
36.977,0
34.194,0
34.262,0
36.244,0
34.495,0
33.926,0
31.022,0
25.85,0
36.05,0
31.007,0
36.226,0
26.623,0
30.884,0
26.397,0
30.041,0
25.632,0
35.413,0
24.764,0
27.76,0
34.329,0
35.186,0
33.725,0
34.035,0
29.95,0
36.371,0
32.532,0
33.854,0
29.053,0
30.999,0
34.958,0
28.052,0
33.695,0
31.657,0
31.052,0
25.239,0
27.959,0
26.028,0
26.699,0
31.802,0
36.727,0
28.523,0
32.679,0
33.194,0
27.835,0
32.902,0
25.532,0
26.305,0
29.203,0
32.767,0
35.301,0
26.494,0
32.481,0
26.211,0
28.282,0
30.931,0
34.567,0
26.767,0
30.07,0
28.867,0
31.318,0
30.934,0
36.593,0
35.142,0
32.288,0
35.185,0
26.974,0
34.992,0
24.677,0
36.75,0
20.712,0
36.495,0
36.568,0
36.327,0
36.878,0
28.926,0
31.621,0
28.924,0
32.462,0
27.393,0
16.436,0
36.406,0
32.049,0
34.534,0
36.324,0
30.705,0
33.744,0
33.654,0
35.421,0
31.626,0
28.768,0
25.517,0
35.484,0
33.553,0
22.142,0
32.777,0
31.298,0
19.136,0
35.614,0
31.862,0
28.134,0
34.163,0
21.143,0
36.658,0
22.987,0
36.2,0
30.157,0
27.307,0
24.515,0
32.983,0
36.01,0
34.383,0
21.672,0
22.923,0
28.437,0
32.976,0
34.296,0
25.487,0
36.263,0
31.572,0
36.206,0
36.16,0
34.788,0
21.505,0
33.053,0
30.123,0
33.457,0
32.108,0
35.51,0
33.533,0
35.9,0
25.235,0
36.728,0
29.974,0
35.531,0
25.027,0
28.329,0
32.161,0
34.134,0
36.83,0
30.376,0
31.035,0
35.853,0
30.561,0
35.857,0
36.097,0
30.176,0
31.362,0
32.467,0
28.981,0
33.326,0
26.734,0
27.449,0
35.724,0
30.312,0
34.543,0
31.156,0
26.692,0
34.29,0
33.496,0
34.215,0
32.311,0
31.463,0
29.713,0
30.879,0
29.677,0
35.309,0
33.981,0
31.53,0
32.391,0
28.272,0
25.085,0
35.173,0
26.906,0
27.702,0
32.539,0
35.072,0
21.229,0
23.78,0
35.59,0
36.084,0
30.603,0
35.08,0
27.83,0
26.339,0
23.222,0
31.339,0
29.141,0
36.514,0
33.238,0
30.916,0
33.817,0
31.562,0
33.481,0
28.339,0
32.226,0
33.766,0
20.152,0
33.397,0
34.74,0
32.362,0
23.38,0
24.203,0
22.676,0
26.754,0
35.703,0
30.212,0
36.868,0
36.919,0
31.329,0
31.946,0
33.312,0
36.613,0
29.169,0
29.258,0
32.997,0
25.918,0
34.129,0
23.526,0
28.726,0
34.405,0
29.392,0
31.966,0
30.053,0
36.515,0
31.501,0
33.437,0
31.266,0
36.821,0
28.114,0
35.667,0
34.983,0
31.339,0
33.852,0
24.38,0
31.463,0
33.584,0
32.065,0
30.674,0
28.394,0
36.086,0
36.766,0
30.46,0
27.233,0
27.791,0
33.204,0
36.262,0
20.384,0
32.071,0
35.982,0
27.25,0
25.945,0
32.452,0
36.907,0
32.291,0
26.081,0
35.313,0
30.09,0
22.045,0
33.925,0
34.234,0
28.958,0
22.706,0
29.822,0
36.112,0
36.272,0
31.357,0
30.496,0
36.734,0
26.256,0
29.594,0
36.887,0
34.192,0
35.048,0
28.894,0
27.285,0
23.113,0
32.711,0
32.899,0
31.276,0
36.849,0
36.159,0
35.328,0
34.365,0
27.251,0
23.579,0
32.302,0
32.238,0
31.748,0
36.768,0
18.359,0
32.978,0
36.587,0
26.463,0
33.426,0
33.038,0
33.723,0
35.318,0
27.541,0
36.95,0
31.922,0
27.206,0
35.814,0
27.107,0
31.508,0
24.754,0
33.379,0
30.28,0
35.368,0
35.265,0
33.144,0
35.357,0
24.491,0
35.81,0
22.303,0
28.117,0
33.586,0
34.773,0
30.361,0
34.036,0
25.714,0
28.908,0
36.504,0
35.442,0
31.811,0
29.819,0
26.758,0
33.456,0
29.312,0
31.669,0
26.393,0
20.495,0
28.068,0
27.7,0
19.468,0
35.894,0
24.305,0
30.803,0
25.516,0
31.331,0
27.781,0
34.09,0
24.029,0
28.451,0
29.97,0
33.143,0
31.845,0
34.41,0
29.597,0
25.937,0
33.437,0
28.594,0
24.637,0
25.264,0
36.357,0
34.145,0
24.405,0
33.733,0
32.596,0
31.746,0
29.077,0
23.925,0
31.756,0
24.978,0
18.63,0
36.545,0
34.414,0
27.824,0
31.538,0
34.231,0
36.407,0
35.388,0
21.924,0
26.082,0
33.702,0
28.848,0
34.456,0
36.985,0
33.057,0
24.98,0
28.206,0
36.941,0
34.365,0
34.071,0
26.956,0
33.085,0
29.766,0
29.206,0
36.754,0
34.118,0
36.561,0
29.947,0
27.797,0
34.763,0
31.491,0
30.04,0
33.426,0
35.957,0
28.787,0
30.331,0
31.678,0
34.601,0
34.525,0
30.648,0
34.02,0
27.456,0
35.299,0
29.898,0
31.045,0
34.069,0
32.776,0
35.522,0
27.274,0
27.479,0
33.38,0
30.75,0
24.51,0
34.422,0
28.74,0
25.852,0
36.124,0
32.308,0
30.441,0
32.736,0
32.531,0
34.863,0
30.695,0
34.014,0
35.949,0
30.592,0
33.347,0
35.73,0
36.442,0
30.285,0
28.632,0
20.701,0
35.405,0
32.637,0
35.643,0
33.438,0
21.227,0
32.552,0
32.36,0
31.141,0
26.006,0
26.808,0
36.184,0
33.334,0
35.072,0
35.246,0
33.978,0
31.498,0
36.984,0
35.784,0
36.239,0
28.602,0
30.338,0
30.358,0
30.288,0
23.879,0
36.989,0
35.554,0
36.228,0
32.215,0
33.192,0
36.626,0
34.241,0
36.125,0
34.033,0
18.857,0
33.85,0
28.979,0
23.004,0
33.906,0
20.881,0
24.175,0
33.19,0
22.733,0
33.45,0
27.003,0
34.387,0
16.78,0
29.345,0
28.887,0
30.485,0
30.931,0
34.71,0
35.164,0
22.71,0
36.348,0
27.856,0
32.648,0
30.342,0
29.444,0
20.015,0
36.608,0
24.684,0
30.317,0
32.62,0
34.945,0
31.598,0
34.028,0
33.314,0
32.945,0
33.814,0
31.188,0
33.724,0
29.599,0
32.825,0
36.366,0
36.087,0
34.794,0
34.339,0
28.038,0
34.36,0
33.156,0
29.14,0
31.51,0
35.833,0
34.481,0
32.872,0
26.552,0
34.174,0
26.275,0
32.573,0
32.852,0
34.15,0
31.119,0
31.889,0
33.648,0
34.544,0
27.847,0
35.823,0
33.021,0
16.5,0
35.735,0
35.226,0
35.887,0
36.947,0
34.635,0
34.318,0
30.823,0
34.714,0
36.619,0
35.814,0
36.409,0
21.854,0
31.669,0
30.978,0
36.632,0
35.12,0
31.857,0
33.21,0
31.004,0
30.591,0
34.491,0
31.731,0
35.149,0
31.354,0
36.437,0
25.18,0
33.914,0
36.158,0
28.673,0
24.411,0
35.234,0
35.361,0
21.208,0
35.081,0
26.077,0
36.568,0
35.456,0
35.414,0
32.644,0
36.958,0
30.856,0
30.386,0
29.448,0
32.717,0
27.108,0
27.488,0
33.996,0
36.403,0
34.558,0
34.472,0
35.063,0
36.977,0
29.77,0
36.097,0
32.886,0
23.764,0
31.624,0
29.437,0
32.63,0
31.483,0
33.606,0
32.641,0
34.341,0
32.907,0
30.51,0
31.665,0
34.405,0
32.954,0
26.239,0
34.864,0
24.243,0
31.26,0
30.948,0
22.677,0
34.182,0
35.815,0
30.411,0
33.427,0
35.022,0
29.25,0
34.678,0
28.618,0
36.803,0
31.84,0
32.77,0
33.695,0
31.828,0
24.796,0
34.339,0
32.985,0
26.045,0
34.046,0
33.798,0
34.165,0
33.363,0
35.06,0
35.87,0
34.878,0
31.686,0
33.745,0
18.107,0
33.325,0
29.182,0
32.152,0
34.353,0
36.831,0
19.876,0
30.218,0
33.271,0
36.488,0
33.915,0
19.799,0
36.958,0
35.602,0
31.661,0
32.786,0
31.628,0
27.964,0
18.17,0
29.981,0
34.021,0
34.078,0
33.029,0
36.68,0
28.611,0
34.713,0
26.965,0
36.829,0
33.746,0
34.787,0
36.812,0
24.9,0
21.118,0
35.588,0
29.449,0
34.393,0
22.333,0
31.4,0
33.849,0
36.778,0
20.049,0
29.242,0
30.585,0
32.624,0
32.34,0
33.107,0
33.13,0
32.254,0
22.45,0
21.705,0
33.431,0
29.813,0
36.266,0
34.274,0
26.536,0
34.555,0
26.936,0
30.205,0
35.146,0
35.253,0
36.289,0
27.093,0
33.049,0
34.55,0
31.817,0
32.563,0
36.52,0
32.971,0
32.649,0
26.395,0
33.015,0
28.984,0
34.08,0
35.083,0
33.835,0
35.913,0
14.321,0
18.145,0
28.387,0
36.985,0
23.312,0
33.371,0
32.396,0
36.651,0
35.318,0
35.936,0
35.029,0
25.65,0
27.378,0
34.107,0
31.066,0
27.042,0
33.063,0
27.556,0
34.5,0
35.731,0
33.919,0
26.41,0
29.198,0
27.776,0
31.246,0
31.179,0
34.441,0
23.935,0
34.955,0
34.594,0
33.747,0
35.538,0
35.156,0
36.336,0
33.984,0
33.901,0
35.756,0
32.639,0
21.079,0
27.789,0
33.755,0
35.147,0
35.113,0
36.377,0
35.395,0
34.545,0
36.112,0
36.926,0
25.929,0
30.114,0
34.622,0
28.83,0
33.219,0
34.508,0
25.54,0
20.144,0
35.336,0
36.236,0
33.948,0
35.528,0
32.93,0
25.437,0
30.145,0
30.429,0
36.744,0
16.343,0
35.074,0
31.06,0
35.513,0
25.055,0
31.827,0
35.151,0
35.31,0
26.821,0
22.345,0
34.661,0
32.185,0
32.525,0
34.704,0
28.498,0
34.979,0
30.162,0
31.337,0
33.096,0
36.071,0
27.429,0
30.521,0
26.582,0
35.279,0
34.514,0
34.576,0
35.329,0
32.281,0
34.022,0
28.7,0
29.769,0
26.524,0
30.212,0
28.688,0
34.799,0
30.788,0
28.838,0
17.257,0
23.436,0
30.495,0
29.917,0
34.995,0
34.059,0
34.771,0
36.445,0
28.998,0
32.09,0
24.153,0
36.231,0
34.936,0
33.79,0
34.789,0
32.015,0
28.187,0
22.678,0
33.441,0
32.62,0
26.952,0
33.823,0
27.128,0
33.415,0
36.268,0
26.599,0
24.273,0
31.537,0
35.817,0
36.928,0
34.853,0
33.32,0
16.966,0
35.284,0
33.053,0
30.523,0
32.206,0
21.389,0
35.784,0
34.103,0
27.379,0
33.098,0
32.782,0
36.5,0
35.97,0
34.682,0
35.913,0
29.597,0
35.564,0
34.077,0
29.512,0
25.152,0
26.798,0
27.872,0
31.307,0
32.637,0
25.171,0
24.905,0
28.617,0
34.11,0
33.068,0
35.118,0
32.85,0
23.95,0
34.382,0
31.525,0
35.13,0
31.774,0
34.031,0
32.242,0
31.904,0
36.082,0
33.279,0
28.287,0
36.533,0
30.247,0
34.213,0
35.099,0
35.969,0
28.25,0
31.726,0
32.846,0
35.978,0
25.336,0
35.489,0
32.594,0
27.553,0
24.39,0
